Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Custom.1,delvery_time
CA-2015-108189,02-10-2015,05-10-2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,7.16,3,On Tme
CA-2015-154641,11-08-2015,16-08-2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,Office Supplies,Storage,375.34,5,Late Delivery
CA-2018-131625,01-09-2018,05-09-2018,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004960,Furniture,Furnishings,114.9,4,On Tme
US-2018-156356,16-04-2018,22-04-2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000632,Office Supplies,Binders,26.046,6,Late Delivery
US-2018-156356,16-04-2018,22-04-2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,Office Supplies,Binders,2.896,6,Late Delivery
US-2018-156356,16-04-2018,22-04-2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,32.544,6,Late Delivery
CA-2017-138933,24-04-2017,27-04-2017,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,3.984,3,On Tme
CA-2017-140746,15-01-2017,15-01-2017,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,181.797,0,Fast Delivery
CA-2017-146836,02-05-2017,02-05-2017,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001580,Office Supplies,Storage,44.94,0,Fast Delivery
CA-2017-146836,02-05-2017,02-05-2017,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000315,Office Supplies,Binders,45.576,0,Fast Delivery
US-2017-127971,20-11-2017,27-11-2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,318.43,7,Late Delivery
US-2017-127971,20-11-2017,27-11-2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,122.92,7,Late Delivery
US-2017-127971,20-11-2017,27-11-2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,7.068,7,Late Delivery
US-2017-140809,01-02-2017,03-02-2017,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10002214,Office Supplies,Storage,56.45,2,Fast Delivery
CA-2018-114524,31-03-2018,05-04-2018,Second Class,EG-13900,Emily Grady,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002799,Office Supplies,Binders,13.468,5,Late Delivery
CA-2018-113355,01-12-2018,05-12-2018,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-PH-10004912,Technology,Phones,219.8,4,On Tme
CA-2018-113355,01-12-2018,05-12-2018,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,Furniture,Chairs,317.058,4,On Tme
US-2018-140907,10-12-2018,12-12-2018,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,49.08,2,Fast Delivery
US-2018-140907,10-12-2018,12-12-2018,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000060,Office Supplies,Storage,324.9,2,Fast Delivery
US-2018-140907,10-12-2018,12-12-2018,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000799,Office Supplies,Art,18.24,2,Fast Delivery
CA-2017-159730,17-09-2017,21-09-2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10004875,Furniture,Chairs,113.888,4,On Tme
CA-2017-159730,17-09-2017,21-09-2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002085,Technology,Phones,105.584,4,On Tme
CA-2017-157868,23-12-2017,29-12-2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-FA-10000992,Office Supplies,Fasteners,24.85,6,Late Delivery
CA-2018-119389,17-04-2018,19-04-2018,First Class,BG-11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001473,Furniture,Furnishings,60.312,2,Fast Delivery
CA-2018-110373,27-10-2018,30-10-2018,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office Supplies,Art,7.056,3,On Tme
CA-2018-110373,27-10-2018,30-10-2018,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001536,Technology,Phones,27.184,3,On Tme
CA-2017-155474,08-07-2017,14-07-2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10001580,Technology,Phones,107.984,6,Late Delivery
CA-2017-155474,08-07-2017,14-07-2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004209,Office Supplies,Binders,19.296,6,Late Delivery
CA-2016-155453,09-08-2016,14-08-2016,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10001613,Office Supplies,Labels,4.608,5,Late Delivery
US-2017-161844,09-12-2017,14-12-2017,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,FUR-TA-10001676,Furniture,Tables,79.974,5,Late Delivery
US-2017-161844,09-12-2017,14-12-2017,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,OFF-BI-10003712,Office Supplies,Binders,2.946,5,Late Delivery
US-2017-162103,13-11-2017,17-11-2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000285,Office Supplies,Binders,3.136,4,On Tme
CA-2015-151554,14-11-2015,15-11-2015,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,Office Supplies,Paper,20.736,1,Fast Delivery
CA-2015-140662,17-11-2015,19-11-2015,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,99.98,2,Fast Delivery
CA-2015-140662,17-11-2015,19-11-2015,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,733.95,2,Fast Delivery
CA-2015-140662,17-11-2015,19-11-2015,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,Office Supplies,Appliances,241.44,2,Fast Delivery
CA-2017-122518,04-03-2017,08-03-2017,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10001641,Office Supplies,Labels,10.08,4,On Tme
US-2015-126571,11-10-2015,15-10-2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,Storage,281.904,4,On Tme
US-2015-126571,11-10-2015,15-10-2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,Office Supplies,Envelopes,201.432,4,On Tme
CA-2015-143840,22-05-2015,29-05-2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,135.98,7,Late Delivery
CA-2015-143840,22-05-2015,29-05-2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,44.95,7,Late Delivery
CA-2015-115980,15-07-2015,19-07-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003709,Technology,Accessories,2.97,4,On Tme
CA-2015-115980,15-07-2015,19-07-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-FA-10000304,Office Supplies,Fasteners,6.54,4,On Tme
CA-2016-155145,27-12-2016,29-12-2016,Second Class,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,93277,West,TEC-AC-10003709,Technology,Accessories,7.92,2,Fast Delivery
CA-2016-146038,09-02-2016,16-02-2016,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002774,Furniture,Chairs,203.92,7,Late Delivery
CA-2018-133865,08-05-2018,12-05-2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032,West,TEC-CO-10001046,Technology,Copiers,3359.952,4,On Tme
CA-2018-116358,02-11-2018,06-11-2018,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-FA-10003495,Office Supplies,Fasteners,18.24,4,On Tme
CA-2018-116358,02-11-2018,06-11-2018,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-AR-10004685,Office Supplies,Art,27.78,4,On Tme
CA-2015-102988,05-04-2015,09-04-2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,Office Supplies,Art,22.96,4,On Tme
CA-2015-102988,05-04-2015,09-04-2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,TEC-PH-10001615,Technology,Phones,28.99,4,On Tme
CA-2015-102988,05-04-2015,09-04-2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-PA-10003349,Office Supplies,Paper,12.96,4,On Tme
CA-2015-102988,05-04-2015,09-04-2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10000127,Office Supplies,Art,22.96,4,On Tme
CA-2015-102988,05-04-2015,09-04-2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-SU-10002881,Office Supplies,Supplies,4164.05,4,On Tme
US-2015-117170,17-09-2015,24-09-2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-AC-10001109,Technology,Accessories,47.984,7,Late Delivery
US-2015-117170,17-09-2015,24-09-2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-PA-10000682,Office Supplies,Paper,4.624,7,Late Delivery
CA-2015-159478,30-09-2015,06-10-2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000221,Furniture,Furnishings,15.24,6,Late Delivery
CA-2015-103702,12-09-2015,17-09-2015,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10002429,Office Supplies,Binders,63.924,5,Late Delivery
CA-2018-150525,20-02-2018,25-02-2018,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AR-10002375,Office Supplies,Art,6.56,5,Late Delivery
CA-2018-150525,20-02-2018,25-02-2018,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AP-10000595,Office Supplies,Appliances,13.11,5,Late Delivery
CA-2016-157770,13-12-2016,15-12-2016,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-PH-10001530,Technology,Phones,494.376,2,Fast Delivery
CA-2016-157770,13-12-2016,15-12-2016,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,OFF-BI-10000050,Office Supplies,Binders,29.2,2,Fast Delivery
CA-2016-157770,13-12-2016,15-12-2016,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-AC-10001552,Technology,Accessories,248.85,2,Fast Delivery
CA-2016-157770,13-12-2016,15-12-2016,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-AC-10003399,Technology,Accessories,36.24,2,Fast Delivery
CA-2017-167290,30-10-2017,04-11-2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10004078,Office Supplies,Art,11.68,5,Late Delivery
CA-2015-106264,26-12-2015,30-12-2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,OFF-SU-10002189,Office Supplies,Supplies,11.91,4,On Tme
CA-2015-106264,26-12-2015,30-12-2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001852,Furniture,Furnishings,3.48,4,On Tme
CA-2015-138023,15-08-2015,18-08-2015,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003638,Office Supplies,Binders,30.96,3,On Tme
CA-2018-113418,01-10-2018,03-10-2018,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,TEC-MA-10002428,Technology,Machines,1704.89,2,Fast Delivery
US-2016-110569,23-05-2016,30-05-2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001036,Office Supplies,Binders,19.194,7,Late Delivery
US-2016-110569,23-05-2016,30-05-2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AP-10004708,Office Supplies,Appliances,121.792,7,Late Delivery
CA-2018-136308,16-11-2018,16-11-2018,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000488,Technology,Machines,1919.976,0,Fast Delivery
US-2015-159926,18-11-2015,22-11-2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,50.997,4,On Tme
US-2015-159926,18-11-2015,22-11-2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10003656,Office Supplies,Storage,76.792,4,On Tme
US-2015-159926,18-11-2015,22-11-2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001128,Technology,Phones,539.964,4,On Tme
US-2015-159926,18-11-2015,22-11-2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001473,Furniture,Furnishings,60.312,4,On Tme
US-2015-159926,18-11-2015,22-11-2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004656,Office Supplies,Binders,1.944,4,On Tme
CA-2015-104738,30-12-2015,01-01-2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-EN-10004955,Office Supplies,Envelopes,12.984,2,Fast Delivery
CA-2015-104738,30-12-2015,01-01-2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10002468,Technology,Phones,217.584,2,Fast Delivery
CA-2015-104738,30-12-2015,01-01-2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10000576,Technology,Phones,328.776,2,Fast Delivery
CA-2015-104738,30-12-2015,01-01-2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-BI-10002160,Office Supplies,Binders,2.286,2,Fast Delivery
CA-2015-104738,30-12-2015,01-01-2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-AC-10003628,Technology,Accessories,47.984,2,Fast Delivery
CA-2016-144386,05-11-2016,11-11-2016,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001116,Office Supplies,Binders,25.344,6,Late Delivery
CA-2017-111416,17-09-2017,22-09-2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,232.4,5,Late Delivery
CA-2017-162747,20-03-2017,25-03-2017,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691,Furniture,Furnishings,86.45,5,Late Delivery
US-2015-133130,27-09-2015,01-10-2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FUR-CH-10002602,Furniture,Chairs,603.92,4,On Tme
US-2015-133130,27-09-2015,01-10-2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000675,Office Supplies,Paper,81.98,4,On Tme
CA-2018-169978,24-12-2018,28-12-2018,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002602,Furniture,Chairs,271.764,4,On Tme
CA-2018-169978,24-12-2018,28-12-2018,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10001900,Office Supplies,Binders,14.376,4,On Tme
CA-2018-161739,10-11-2018,15-11-2018,Second Class,EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,FUR-FU-10001468,Furniture,Furnishings,341.96,5,Late Delivery
CA-2016-165057,11-09-2016,15-09-2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004648,Office Supplies,Art,181.35,4,On Tme
CA-2016-165057,11-09-2016,15-09-2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-LA-10003190,Office Supplies,Labels,8.64,4,On Tme
CA-2015-134551,20-12-2015,25-12-2015,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10004868,Office Supplies,Appliances,43.512,5,Late Delivery
CA-2015-134551,20-12-2015,25-12-2015,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004287,Furniture,Chairs,662.88,5,Late Delivery
CA-2015-134551,20-12-2015,25-12-2015,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-PA-10002689,Office Supplies,Paper,25.92,5,Late Delivery
CA-2016-120810,23-07-2016,27-07-2016,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFF-AP-10002892,Office Supplies,Appliances,68.94,4,On Tme
CA-2016-120810,23-07-2016,27-07-2016,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,FUR-FU-10002253,Furniture,Furnishings,128.82,4,On Tme
CA-2015-165309,11-11-2015,15-11-2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001359,Office Supplies,Binders,896.99,4,On Tme
CA-2015-165309,11-11-2015,15-11-2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001267,Office Supplies,Binders,1.234,4,On Tme
CA-2015-165309,11-11-2015,15-11-2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003582,Office Supplies,Art,67.56,4,On Tme
CA-2015-165309,11-11-2015,15-11-2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,Paper,21.72,4,On Tme
CA-2015-165309,11-11-2015,15-11-2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001033,Office Supplies,Paper,262.336,4,On Tme
